	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	rms_epoch	glon	glat	flags	nimaflags	ngood	ngood_min	nch_max	density	u_flags	u_nimaflags	u_ngood	u_nch	u_nclip	v_flags	v_nimaflags	v_ngood	v_nch	v_nclip	g_flags	g_nimaflags	g_ngood	g_nch	g_nclip	r_flags	r_nimaflags	r_ngood	r_nch	r_nclip	i_flags	i_nimaflags	i_ngood	i_nch	i_nclip	z_flags	z_nimaflags	z_ngood	z_nch	z_nclip	class_star	flags_psf	radius_petro	u_psf	e_u_psf	u_rchi2var	u_petro	e_u_petro	v_psf	e_v_psf	v_rchi2var	v_petro	e_v_petro	g_psf	e_g_psf	g_rchi2var	g_petro	e_g_petro	r_psf	e_r_psf	r_rchi2var	r_petro	e_r_petro	i_psf	e_i_psf	i_rchi2var	i_petro	e_i_petro	z_psf	e_z_psf	z_rchi2var	z_petro	e_z_petro	ebmv_sfd	prox	prox_id	dr1_id	dr1_dist	twomass_key	twomass_dist	allwise_cntr	allwise_dist	ucac4_mpos	ucac4_dist	refcat2_id	refcat2_dist	ps1_dr1_id	ps1_dr1_dist	galex_guv_id	galex_guv_dist	gaia_dr2_id1	gaia_dr2_dist1	gaia_dr2_id2	gaia_dr2_dist2
☄	373.25	406586394	218.032043	-78.138315	49	45	143207.69-780817.9	57196.9547	316.1623	308.15842	-16.301003	0	5	17	1	1	1.0			0		0	0	0	1	1	0	0	1	3	1	0	0	0	3	1	0	0	4	5	1	0	0	0	5	1	0	0.984	0	5.83						17.0821	0.0376	0.0	17.0431	0.1296	15.7495	0.0143	5.005	15.7658	0.0244	15.3979	0.0063	0.897	15.4214	0.0203	15.1631	0.0078	2.444	15.1772	0.0106	15.0917	0.007	2.122	15.1032	0.0145	0.1188	15.0		246421495	0.07	1203886506	0.15	2160078801351056337	0.17	2834733	0.21	44059413	0.14					5785781784826068992	0.14	5785781784822615296	6.82
☄	373.62	406593377	218.778536	-78.186579	32	77	143506.84-781111.6	57199.4284	9.0E-4	308.28455	-16.406487	0	0	3	1	1	2.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	1	1	0	0.557	0	8.75																					19.0025	0.0258	0.972	19.3476	0.0985	18.8204	0.03	0.0	19.0711	0.1588	0.1275	12.7	406593378					2160078801351055295	0.89			849012372	0.14					5785769617176433024	0.14	5785769621475763456	10.8
☄	374.14	406593592	218.741123	-78.191366	36	36	143457.86-781128.9	57199.427	0.0	308.27524	-16.407759	0	0	1	1	1	1.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.471	0	10.56																					19.499	0.0258	0.0	19.432	0.133						0.1275	15.0						2160078801351055057	7.8									5785769621478237184	0.48	5785769621473169792	10.31
☄	374.51	406585543	218.127477	-78.030087	20	32	143230.59-780148.3	57214.3823	159.8648	308.2218	-16.20936	0	0	14	2	1	1.0			0		0			0		0	0	0	2	1	0	0	0	2	1	1	0	0	5	1	0	0	0	5	1	0	0.982	0	7.1											17.8345	0.0602	5.89	17.9646	0.2082	17.3577	0.0131	6.965	17.4589	0.0955	17.1694	0.024	17.43	17.2472	0.0206	17.154	0.0159	4.279	17.2803	0.0384	0.1119	15.0		246420866	0.2	1203886135	0.46	2160078801351057408	0.41			282450443	0.32					5785786766987729408	0.32	5785786766984791680	10.75
☄	374.58	406586413	218.064018	-78.15272	14	31	143215.36-780909.7	57214.3823	159.8648	308.15878	-16.31683	0	2	14	2	1	2.0			0		0			0		0	0	0	2	1	0	0	0	2	1	1	0	0	5	1	0	0	2	5	1	0	0.983	0	6.02											17.2113	0.1243	145.406	17.2698	0.1621	16.8174	0.0086	9.34	16.8236	0.079	16.5816	0.0054	0.412	16.6186	0.0232	16.4915	0.0174	10.989	16.5358	0.0345	0.1188	9.9	406586411	246421511	0.06	1203886550	0.14	2160078801351056718	0.26			143507799	0.27					5785781475588421504	0.27	5785781475588422528	9.95
☄	374.82	406593117	219.001319	-78.112862	36	36	143600.31-780646.3	57199.427	0.0	308.3594	-16.357779	0	0	1	1	1	2.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.53	0	7.26																					19.1696	0.0189	0.0	19.0315	0.1134						0.1243	11.1	406593116	246426236	11.01			2160078801351054955	0.34			849559015	0.19					5785864523068048512	0.19	5785864518776423808	11.05
☄	374.88	406593378	218.764997	-78.188769	119	236	143503.59-781119.5	57199.4291	0.003	308.281	-16.407364	0	0	2	1	1	3.0			0		0			0		0			0		0			0		0	0	0	1	1	0	0	0	1	1	0	0.693	0	8.91																					19.2018	0.0719	0.0	19.0566	0.1505	18.5614	0.069	0.0	18.527	0.1646	0.1275	5.9	406593379					2160078801351055067	0.64			849012362	1.15					5785769621478237568	1.15	5785769621473169536	1.51
☄	374.9	406585939	218.650186	-78.000612	52	29	143436.04-780002.2	57199.4291	0.0014	308.33768	-16.225695	0	0	4	2	1	1.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	2	1	0	0.52	0	8.58																					19.0176	0.0474	21.31	19.1729	0.1106	18.3523	0.0669	24.911	18.3244	0.0936	0.1181	15.0		246421174	0.11			2160078801351054829	0.31			849012223	0.12					5785877992090211584	0.12	5785877992090211456	0.75
☄	375.06	406586362	218.010264	-78.126042	35	35	143202.46-780733.7	57199.4284	9.0E-4	308.15915	-16.287958	0	0	3	1	1	4.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	1	1	0	0.844	0	8.42																					18.6438	0.0163	0.822	18.8518	0.081	18.7373	0.019	0.0	19.0629	0.2333	0.1188	7.4	406586363	246421476	0.03			2160078801351057697	6.73			534214186	0.22					5785781849243407616	0.22	5785781853542565632	6.68
☄	375.07	406593494	218.511584	-78.204158	28	33	143402.78-781214.9	57111.8594	148.8395	308.22507	-16.40053	0	0	5	2	1	1.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	3	1	0	0.96	0	5.83																					18.1598	0.0075	0.653	18.1699	0.0499	17.6836	0.0201	5.339	17.7191	0.0989	0.1232	15.0		246426519	0.09	1203886734	0.66	2160078801351054331	0.11			534215134	0.1					5785769926414075264	0.1	5785769930713629056	14.81
☄	375.12	406585476	218.554127	-77.996404	137	33	143412.99-775947.0	57428.2413	315.7501	308.3204	-16.213802	0	0	9	1	1	2.0			0		0			0		0	0	0	1	1	0	0	0	1	1	0	0	0	3	1	0	0	0	4	1	0	0.975	0	7.55											17.9392	0.0404	0.0	18.2982	0.2483	17.8859	0.0245	0.0	17.8048	0.1843	17.5339	0.0193	5.17	17.6203	0.0303	17.5006	0.0299	11.83	17.6435	0.0498	0.1181	9.3	406585484	246420815	0.1	1203886010	0.27	2160078801351054985	0.23			282449548	0.17					5785877957732373888	0.17	5785877953434999808	9.27
☄	375.21	406593110	219.005384	-78.098771	41	46	143601.29-780555.5	57194.2695	184.9496	308.36618	-16.34526	0	0	12	2	1	2.0			0		0			0		0			0		0	0	0	2	1	0	0	0	5	1	0	0	0	5	1	1	0.975	0	7.52																17.6263	0.0518	12.948	17.5511	0.113	17.0829	0.0146	1.841	16.929	0.0207	16.8375	0.0111	15.626	16.7193	0.0404	0.1243	11.5	406593109	246426231	0.16	888892469	0.22	2160078801351053965	0.3			282963828	0.18					5785864587495911552	0.18	5785864591789760512	1.38
☄	375.41	406593516	218.375728	-78.201111	33	35	143330.17-781203.9	57081.7539	171.5413	308.19983	-16.38661	0	0	3	1	1	2.0			0		0			0		0			0		0			0		0	0	0	1	1	0	0	0	2	1	0	0.837	0	6.93																					18.319	0.0115	0.0	18.471	0.0833	17.7791	0.031	1.23	17.5929	0.092	0.1214	10.5	406593517	246426535	0.19	1203886722	0.37	2160078801351054454	0.51			534214867	0.14					5785768689463506688	0.14	5785768689463504384	10.43
☄	375.57	406593517	218.389616	-78.201832	36	36	143333.50-781206.5	57199.4298	0.0	308.20224	-16.388407	0	0	1	1	1	2.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.49	0	10.56																					18.9983	0.0349	0.0	19.2128	0.1472						0.1214	10.5	406593516	246426535	10.42	1203886722	10.55	2160078801351054454	10.91			534214896	0.12					5785768689463504384	0.12	5785768693762800384	6.04
☄	375.62	406586353	218.001549	-78.118401	14	19	143200.37-780706.2	57146.465	89.5502	308.16058	-16.280228	0	0	22	3	1	2.0	0	0	3	1	0	0	0	3	1	1	0	0	3	1	0	0	0	3	1	1	0	0	5	1	0	0	0	5	1	1	0.984	0	5.84	16.8633	0.0414	15.929	16.7603	0.1094	16.556	0.0263	8.165	16.6971	0.0767	15.1241	0.009	2.13	15.1257	0.0144	14.762	0.0069	4.322	14.7699	0.0289	14.5217	0.0047	0.466	14.5424	0.0059	14.4544	0.0048	2.882	14.4797	0.0062	0.1188	14.7	406586354	246421470	0.03	1203886439	0.14	2160078801351056251	0.07	2841337	0.15	44059390	0.15					5785781853545550080	0.15	5785784804180919168	14.73
☄	375.65	406586411	218.056171	-78.150475	23	47	143213.48-780901.7	57275.7126	321.7731	308.15814	-16.31413	0	0	12	1	1	2.0			0		0			0		0	0	0	1	1	0	0	0	2	1	0	0	0	5	1	0	0	0	4	1	1	0.982	0	6.02											17.526	0.0155	0.0	17.5485	0.1381	17.1804	0.0708	14.229	17.2707	0.444	16.8962	0.0174	8.358	16.8912	0.0276	16.7458	0.01	6.123	16.7373	0.0416	0.1188	9.9	406586413	246421509	0.05	1203886544	0.13	2160078801351056762	0.25			143507796	0.18					5785781475588422528	0.18	5785781475584958208	5.86
☄	375.76	406585845	218.010662	-78.073713	59	52	143202.55-780425.3	57199.4284	9.0E-4	308.18073	-16.239895	0	0	3	1	1	1.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	1	1	0	0.586	0	9.08																					18.8119	0.0316	7.458	18.7714	0.0914	18.7162	0.0253	0.0	18.8233	0.1274	0.1188	15.0		246421105	0.35							534214188	0.34					5785786590887362688	0.34	5785786590894954240	8.96
☄	375.8	406585524	218.258966	-78.008305	36	36	143302.15-780029.8	57199.427	0.0	308.2569	-16.200188	0	0	1	1	1	2.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.538	2	7.26																					19.023	0.0131	0.0	19.183	0.1536						0.1119	14.1	406585525	246420851	14.06	1203886055	10.0	2160078801351056129	14.18	2880487	14.17	849011801	0.38					5785787175002979072	0.38	5785787179299569536	10.4
☄	376.01	406593512	218.327421	-78.19825	36	36	143318.58-781153.7	57199.427	0.0	308.19156	-16.380043	0	0	1	1	1	3.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.517	0	6.6																					19.0703	0.033	0.0	19.5277	0.1736						0.1214	8.9	406593511	246426533	13.28	1203886716	13.81	2160078801351055388	0.32			849011886	0.23					5785780440494034432	0.23	5785780440494036096	8.89
☄	376.22	406593513	218.351429	-78.199953	51	38	143324.34-781159.8	57248.923	261.3253	308.19556	-16.383564	0	0	11	1	1	2.0			0		0			0		0	0	0	1	1	0	0	0	2	1	0	0	0	4	1	0	0	0	4	1	0	0.98	0	6.89											17.9002	0.0364	0.0	18.0026	0.1477	17.4306	0.0486	9.829	17.5637	0.0856	17.1418	0.0084	1.531	17.2365	0.0278	17.0048	0.01	1.893	17.114	0.034	0.1214	12.0	406593507	246426532	0.03	1203886717	0.14	2160078801351054412	0.29			282450713	0.24					5785768693765304192	0.24	5785780440494035328	12.07
☄	376.27	406593356	218.889734	-78.167094	47	35	143533.53-781001.5	57280.3617	233.6793	308.3145	-16.39794	0	1	12	6	1	4.0			0		0			0		0			0		0			0		0	0	0	6	1	0	0	1	6	1	0	0.981	0	5.9																					17.2566	0.0263	18.101	17.2788	0.0514	16.9106	0.024	18.901	16.8679	0.0613	0.1275	9.2	406593258	246426418	0.04	888892690	0.05	2160078801351053832	0.07			282451347	0.11					5785769758917195520	0.11	5785769758912131456	5.43
☄	376.63	406582714	218.987533	-78.071459	17	24	143557.00-780417.2	57088.0296	256.8545	308.37433	-16.318827	0	0	16	2	1	2.0			0		0			0		0	0	0	2	1	1	0	0	3	1	0	0	0	5	1	0	0	0	6	1	0	0.984	0	5.53											16.5677	0.0085	37.355	16.5549	0.137	16.3144	0.0106	1.957	16.2794	0.0397	16.0936	0.007	1.16	16.0797	0.0198	16.0136	0.0074	1.844	16.0133	0.0146	0.1243	9.4	406582712	246418786	0.02	888892366	0.15	2160078801351053949	0.04	2857546	0.31	143508437	0.09					5785864832305751552	0.09	5785864832312236672	1.75
☄	376.98	406585838	218.018365	-78.067205	137	225	143204.40-780401.9	57137.0469	217.8453	308.1849	-16.234539	0	0	11	2	1	2.0			0		0			0		0			0		0	0	0	2	1	0	0	0	4	1	1	0	0	5	1	0	0.882	0	8.27																17.7055	0.0198	2.358	17.6147	0.2516	17.5513	0.0178	14.867	16.9953	0.0292	17.3123	0.0308	2.507	16.8974	0.0537	0.1188	9.6	406585839	246421099	0.18	1203886277	9.73	2160078801351056983	0.48			282450309	0.49					5785786595189030528	0.49	5785786595183995648	2.94
☄	377.23	406585519	218.280226	-78.005605	36	36	143307.25-780020.1	57199.427	0.0	308.26224	-16.199467	1	0	1	1	1	4.0			0		0			0		0			0		0			0		0	1	0	1	1	0			0		0	0.513	2	7.92																					19.1432	0.0135	0.0	19.0973	0.1333						0.1119	4.9	406585518	246420848	4.98			2160078801351055615	3.39			849011826	0.35					5785787175002983680	0.35	5785787175002983552	4.99
☄	377.57	406582676	218.947485	-78.050498	13	25	143547.39-780301.7	57303.1403	286.4159	308.37534	-16.296309	3	6	12	1	1	2.0			0		0	0	0	1	1	0	0	3	2	1	0	0	2	3	1	0	3	1	3	1	0	2	0	3	1	1	0.984	0	4.78						16.9887	0.0546	0.0	17.3797	0.1922	14.8143	0.0076	0.32	14.8307	0.0139	14.2702	0.0139	4.422	14.2656	0.0091	13.8688	0.0061	0.565	13.8832	0.0069	13.693	0.0061	4.148	13.7096	0.0068	0.1243	9.2	406582702	246418757	0.03	888892298	0.1	2160078801351053521	0.07	2865296	0.03	44060019	0.1					5785876652062254336	0.1	5785876652057934336	5.5
☄	377.61	406582702	218.95327	-78.052754	14	21	143548.78-780309.9	57199.0247	198.9917	308.37552	-16.298857	3	3	10	2	1	2.0			0		0			0		0	0	2	2	1	0	1	1	3	1	0	3	0	2	1	1	3	0	3	1	0	0.982	7	5.23											16.5892	0.041	22.113	16.5903	0.048	16.3778	0.0291	17.537	16.3175	0.0398	16.1107	0.0077	7.239	16.0944	0.0161	16.0535	0.0068	1.12	16.0709	0.0241	0.1243	9.2	406582676	246418776	0.05	888892303	0.23	2160078801351053521	9.23	2865296	9.19	143508412	0.2					5785876652062252160	0.2	5785876652060430080	3.55
☄	378.03	406585909	217.990799	-78.098915	77	119	143157.79-780556.0	57134.4771	250.1699	308.16644	-16.261444	0	0	8	4	1	1.0			0		0			0		0			0		0			0		0	0	0	4	1	0	0	0	4	1	0	0.954	0	7.84																					18.0585	0.0348	13.871	18.1026	0.0673	17.8418	0.0996	105.721	17.9338	0.1601	0.1188	15.0		246421151	0.14	1203886376	0.33	2160078801351056990	2.73			533336242	0.17					5785784907260151936	0.17	5785784877199103744	13.88
☄	378.32	406582494	218.775239	-78.011689	21	27	143506.05-780042.0	57051.4128	210.9058	308.3578	-16.246332	0	0	15	3	1	1.0			0		0			0		0	0	0	3	1	0	0	0	3	1	1	0	0	4	1	0	0	0	5	1	0	0.984	0	6.27											17.1301	0.0147	2.441	17.1857	0.0745	16.5888	0.0154	17.066	16.5728	0.051	16.1019	0.0076	1.739	16.1582	0.0132	15.8952	0.0059	1.278	15.9434	0.0158	0.1181	15.0		246418632	0.03	888892171	0.17	2160078801351053784	0.16			143508257	0.12					5785877747276563072	0.12	5785877751573916032	12.03
☄	378.36	406585484	218.56626	-77.995799	39	106	143415.90-775944.8	57199.4291	0.0014	308.32306	-16.214262	0	0	4	2	1	4.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	2	1	0	0.758	0	7.42																					18.7337	0.0141	1.455	18.9086	0.1612	18.3846	0.0234	3.835	18.571	0.1107	0.1181	9.3	406585476	246420815	9.39	1203886010	9.29	2160078801351054994	0.3			534212986	0.07					5785877953434999808	0.07	5785877957732373888	9.51
☄	378.51	406593173	218.99507	-78.125608	38	62	143558.81-780732.1	57321.9007	337.2707	308.35275	-16.368885	3	4	17	2	1	4.0			0		0			0		0	0	0	2	1	1	0	0	3	1	1	3	0	5	1	1	3	4	7	1	0	0.982	0	7.33											17.4455	0.0167	6.165	17.4114	0.1075	17.1167	0.0106	6.594	17.1095	0.1089	16.9143	0.0079	11.557	16.8892	0.0259	16.8496	0.012	5.488	16.847	0.0539	0.1275	5.6	406593174	246426279	0.14	888892563	0.37	2160078801351053964	2.95			143508444	0.14					5785864419995343360	0.14	5785864419995342336	5.82
☄	378.6	406593189	218.981776	-78.134923	49	35	143555.62-780805.7	57407.5257	180.2169	308.34616	-16.37627	0	1	6	3	1	1.0			0		0			0		0			0		0			0		0	0	0	3	1	1	0	1	3	1	0	0.971	0	7.15																					17.803	0.0246	49.168	17.8027	0.0378	17.6838	0.011	0.543	17.7831	0.1256	0.1275	15.0		246426290	0.09			2160078801351054574	0.19			282451478	0.16					5785863659783808384	0.16	5785863659782944384	6.14
☄	378.61	406593375	218.814261	-78.183008	61	35	143515.42-781058.8	57244.6394	197.5807	308.29303	-16.40619	0	0	6	2	1	1.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	4	1	0	0.965	0	6.6																					18.0183	0.0099	0.158	18.0731	0.0711	17.8241	0.0466	23.891	17.909	0.056	0.1275	15.0		246426433	0.08			2160078801351054547	0.25			534215735	0.14					5785769651536174208	0.14		
☄	378.83	406593098	219.005561	-78.086091	34	62	143601.33-780509.9	57199.4291	0.0014	308.37164	-16.333702	0	0	4	2	1	2.0			0		0			0		0			0		0			0		0	0	0	2	1	1	0	0	2	1	0	0.953	0	5.44																					18.0474	0.0098	8.233	18.0759	0.0873	17.9711	0.0206	2.073	18.1058	0.185	0.1243	13.8	406593099	246426222	0.13							535156349	0.15					5785864621855662208	0.15	5785864828014091392	13.93
☄	378.96	406593174	218.993812	-78.127132	17	76	143558.51-780737.6	57289.6119	333.2726	308.35184	-16.37017	3	4	20	2	1	5.0			0		0			0		0	0	0	2	1	1	0	0	5	1	0	3	4	6	1	0	3	0	7	1	0	0.983	0	7.01											17.3947	0.0126	15.824	17.3238	0.0879	17.062	0.0419	29.168	16.8956	0.1192	16.8303	0.0065	1.227	16.7324	0.0383	16.7611	0.0103	3.26	16.7171	0.0334	0.1275	5.6	406593173	246426280	0.06	888892568	0.28	2160078801351053964	2.63			143508442	0.28					5785864419995342336	0.28	5785864419995343360	5.52
☄	379.38	406585461	218.39924	-77.996702	22	41	143335.81-775948.1	57199.4284	9.0E-4	308.28955	-16.201168	0	0	3	1	1	1.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	1	1	0	0.835	0	8.58																					18.8338	0.0604	15.795	18.904	0.1868	18.5783	0.0284	0.0	18.9971	0.2426	0.1119	15.0						2160078801351055888	0.21			534212621	0.13					5785787106283508480	0.13		
☄	379.59	406585767	218.087562	-78.037969	49	64	143221.01-780216.6	57199.4291	0.0014	308.21063	-16.213327	0	0	4	2	1	2.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	2	1	0	0.931	0	5.94																					18.2757	0.0112	0.103	18.3697	0.047	18.1999	0.0629	26.92	18.0909	0.1468	0.1119	13.2	406585766	246421041	0.09	1203886164	13.18	2160078801351057913	1.7			534214338	0.23					5785786801347466496	0.23	5785786732625046400	4.75
☄	379.61	406585463	218.344127	-77.999614	36	36	143322.59-775958.6	57199.427	0.0	308.2774	-16.199263	0	0	1	1	1	2.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.592	0	5.94																					18.9405	0.0135	0.0	19.0397	0.1138						0.1119	9.1	406585462	246420808	8.91	1203886016	8.97	2160078801351055132	9.12			849010610	0.26					5785787071923770240	0.26	5785787282378787072	8.43
☄	379.67	406593519	218.4132	-78.203948	26	37	143339.16-781214.2	57122.2091	168.5489	308.20596	-16.392275	3	0	15	3	1	3.0			0		0			0		0	0	0	4	1	0	0	0	4	1	0	3	0	3	1	2	3	0	4	1	1	0.982	0	6.01											16.6582	0.0338	19.318	16.5262	0.1669	16.3345	0.0063	0.372	16.3528	0.0342	16.1283	0.007	12.643	16.1002	0.0147	16.064	0.0089	5.68	16.0217	0.0339	0.1214	7.3	406593520	246426537	0.03	1203886733	0.08	2160078801351054012	0.96			143508023	0.18					5785770098212774784	0.18	5785768625045825408	7.3
☄	379.75	406586518	218.144326	-78.176041	36	36	143234.63-781033.7	57199.427	0.0	308.16492	-16.344765	0	0	1	1	1	1.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.478	0	10.56																					19.5365	0.0226	0.0	19.7594	0.1912						0.1232	15.0						2160078801351058227	7.27									5785780646652501888	0.05		
☄	379.83	406582484	218.694617	-78.002487	47	66	143446.70-780008.9	57214.3821	263.1765	308.3457	-16.231138	0	0	7	3	1	2.0			0		0			0		0			0		0			0		0	0	0	3	1	0	0	0	4	1	0	0.973	0	8.0																					17.7225	0.0226	4.968	17.7699	0.0605	17.6398	0.0235	4.958	17.7084	0.0662	0.1181	10.9	406582485	246418624	0.13	888892152	11.24	2160078801351055043	0.43			282451121	0.19					5785877781636305152	0.19	5785877781636304256	10.9
☄	380.11	406582525	218.860272	-78.0252	16	23	143526.46-780130.7	57110.765	130.4206	308.36887	-16.265842	3	0	18	3	1	2.0			0		0			0		0	0	0	3	1	0	0	0	4	1	0	3	0	5	1	0	3	0	6	1	0	0.984	0	5.04											16.088	0.0072	0.463	16.1248	0.0327	15.7662	0.017	8.583	15.7696	0.0231	15.602	0.0107	4.784	15.6239	0.0127	15.5297	0.0059	1.5	15.568	0.0109	0.1181	10.4	406582524	246418651	0.04	888892214	0.15	2160078801351053600	10.28	2874882	0.47	44059945	0.17					5785876926940182528	0.17	5785877304897307264	10.31
☄	380.68	406582712	218.989492	-78.068892	33	50	143557.47-780408.0	57199.4284	9.0E-4	308.3758	-16.316648	0	0	3	1	1	3.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	1	1	0	0.685	3	8.25																					18.821	0.0641	31.744	18.8365	0.0759	18.6536	0.0132	0.0	18.821	0.194	0.1243	9.4	406582714	246418786	9.37	888892366	9.45	2160078801351053949	9.33	2857546	9.61	534216061	0.15					5785864896733586176	0.15	5785864832310434560	4.78
☄	380.83	406593193	218.962379	-78.146208	21	36	143550.97-780846.3	57199.4284	0.002	308.3376	-16.384945	0	0	2	2	1	2.0			0		0			0		0			0		0			0		0	0	0	2	1	0			0		0	0.512	0	7.92																					18.9909	0.1338	73.332	19.0402	0.0878						0.1275	13.1	406593192	246426293	13.04	888892632	12.92	2160078801351053762	12.72			849012561	0.06					5785863625428332800	0.06	5785863629723227136	3.72
☄	381.09	406586364	218.0056	-78.128941	130	78	143201.34-780744.1	57199.4284	0.002	308.15704	-16.290243	0	0	2	2	1	2.0			0		0			0		0			0		0			0		0	0	0	2	1	0			0		0	0.643	0	7.59																					18.9646	0.0222	0.679	18.7559	0.0814						0.1188	11.0	406586362	246421476	10.97			2160078801351057100	1.67			849011560	0.47					5785781849243405568	0.47	5785781849243405952	6.51
☄	381.4	406593498	218.616463	-78.20321	26	27	143427.95-781211.5	57116.9635	133.285	308.24594	-16.408289	0	0	18	3	1	1.0			0		0			0		0	0	0	3	1	0	0	0	4	1	0	0	0	6	1	0	0	0	5	1	1	0.983	0	6.16											17.0418	0.0531	31.227	17.084	0.1199	16.7268	0.0143	4.532	16.7585	0.0751	16.4555	0.0161	9.579	16.4832	0.0141	16.3595	0.0059	12.236	16.3592	0.019	0.1275	15.0		246426522	0.02	888892805	0.05	2160078801351054106	0.35			143508146	0.09					5785769965075618432	0.09	5785769965073139200	4.3
☄	381.53	406582669	218.938702	-78.045122	14	20	143545.28-780242.4	57001.8351	176.9067	308.3759	-16.290659	0	6	19	2	1	2.0	0	0	3	1	1	0	0	3	1	1	0	0	3	1	0	0	3	4	1	0	0	0	2	1	0	0	3	4	1	0	0.991	0	4.04	14.8014	0.015	9.472	14.8152	0.0171	14.3993	0.0062	7.732	14.3916	0.0185	12.4158	0.0066	1.094	12.4308	0.0061	11.9081	0.0093	2.925	11.9128	0.0053	11.562	0.0074	0.089	11.571	0.0074	11.4029	0.0053	0.537	11.4096	0.0113	0.1243	12.9	406582674	246418750	0.08	888892281	0.02	2160078801351053473	0.06	2867211	0.04	44060015	0.1					5785877030020561920	0.1	5785876647764134656	13.19
☄	382.03	406582523	218.844207	-78.021317	36	37	143522.60-780116.7	57104.1382	406.6687	308.36734	-16.26094	0	1	15	1	1	2.0			0		0			0		0	0	0	1	1	0	0	1	4	1	0	0	0	4	1	1	0	0	6	1	0	0.983	0	6.27											17.9249	0.0355	0.0	18.0194	0.1397	17.0225	0.0208	5.617	17.0843	0.0715	16.2046	0.0056	4.69	16.2388	0.0113	15.8615	0.0097	4.116	15.8896	0.0154	0.1181	14.2	406582524	246418649	0.07	888892199	0.06	2160078801351053710	0.08	2875996	14.15	143508319	0.16					5785876995659663616	0.16	5785876995657805184	13.8
☄	382.07	406585518	218.276839	-78.004452	42	45	143306.44-780016.0	57199.4291	0.0014	308.26202	-16.19813	2	0	4	2	1	3.0			0		0			0		0			0		0			0		0	2	0	2	1	0	0	0	2	1	0	0.927	0	6.27																					18.3307	0.0463	23.375	18.1766	0.1612	18.2189	0.0376	7.148	18.1826	0.1216	0.1119	4.9	406585519	246420848	0.15			2160078801351055615	1.49			534214685	0.19					5785787175002983552	0.19	5785787175002983680	5.11
☄	382.12	406593509	218.28367	-78.196398	7	34	143308.08-781147.0	57199.4291	0.0014	308.18378	-16.374779	0	0	4	2	1	3.0			0		0			0		0			0		0			0		0	0	0	2	1	0	0	0	2	1	0	0.953	0	6.27																					18.3024	0.0523	39.13	18.3011	0.1408	18.3164	0.0594	14.521	18.3995	0.1018	0.1214	6.2	406593510	246426530	0.17			2160078801351057406	11.6			534214701	0.13					5785780406134302464	0.13	5785780410433578752	5.27
☄	382.2	406585779	218.040912	-78.052312	36	51	143209.81-780308.3	57423.3174	459.7731	308.1955	-16.222692	0	2	4	1	1	2.0			0		0			0		0			0		0			0		0	0	0	1	1	0	0	2	3	1	0	0.538	0	8.14																					17.9044	0.0479	0.0	18.1116	0.2791	17.6149	0.0557	24.304	17.435	0.1555	0.1119	13.7	406585783	246421053	0.25	1203886209	0.52	2160078801351056171	13.53	2864530	13.68	534214246	0.54					5785786625247126912	0.54	5785786629543739136	3.16
☄	382.6	406582703	218.969784	-78.056673	36	36	143552.74-780324.0	57199.4298	0.0	308.3771	-16.30383	0	0	1	1	1	1.0			0		0			0		0			0		0			0		0	0	0	1	1	0			0		0	0.528	0	7.26																					18.7146	0.0171	0.0	18.7502	0.1051						0.1243	15.0		246418777	0.47			2160078801351055453	6.12			534216025	0.33					5785864896733598848	0.33	5785864901025257472	6.64
☄	383.33	406593595	218.699062	-78.198321	30	25	143447.77-781153.9	57199.4277	0.001	308.2641	-16.410637	0	3	2	1	1	4.0			0		0			0		0			0		0			0		0	0	0	1	1	0	0	3	1	1	0	0.936	0	5.28																					18.5056	0.0177	0.0	18.6367	0.0762	18.4831	0.0272	0.0	18.6553	0.1416	0.1275	8.6	406593594	246426591	0.62	888892781	12.39	2160078801351055443	11.14	2816959	13.29	534215521	0.14					5785769239219302400	0.14	5785769239219302272	8.47
