,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,10.35,94759319,192.500291,-41.336201,116,35,125000.06-412010.3,57809.7983,0,0,5,2,1,0.97,,,,,,,,,,,,,,,,,18.4465,0.0186,18.5495,0.0519,18.2613,0.0098,18.3193,0.0893,15,
☄,20.32,94759313,192.492671,-41.332074,31,25,124958.24-411955.4,57753.0996,0,0,6,3,1,0.966,,,,,,,,,,,,,,,,,18.1828,0.0153,18.3058,0.0429,18.1226,0.0369,18.0982,0.1439,15,
☄,30.07,94759320,192.511003,-41.332105,28,112,125002.64-411955.5,57753.0995,0,0,6,1,1,0.973,,,,,,,,,,,,,18.266,0.0202,18.4234,0.2426,18.0601,0.0089,18.1418,0.0359,17.9487,0.03,18.0247,0.0708,9.4,94759326
☄,30.99,94759325,192.501804,-41.324832,92,85,125000.43-411929.3,57894.8464,0,0,4,2,1,0.672,,,,,,,,,,,,,,,,,19.4087,0.0423,19.4049,0.124,18.721,0.0423,18.8952,0.1059,10.8,94759317
☄,38.42,94759317,192.499,-41.322687,74,25,124959.76-411921.6,57894.8464,0,0,4,2,1,0.939,,,,,,,,,,,,,,,,,18.881,0.0221,18.8643,0.0676,18.8277,0.0124,18.9407,0.1182,6.4,94759328
☄,38.48,94759312,192.486156,-41.330851,27,19,124956.67-411951.0,57337.5847,3,3,22,2,1,0.986,16.6762,0.071,16.6807,0.1503,16.1663,0.073,16.3628,0.063,15.1858,0.0085,15.1972,0.0215,14.855,0.0081,14.8693,0.024,14.6482,0.0043,14.6707,0.0217,14.5666,0.0049,14.608,0.0126,15,
☄,38.96,94759326,192.514002,-41.330773,36,25,125003.36-411950.7,57894.8464,0,0,4,2,1,0.933,,,,,,,,,,,,,,,,,18.6764,0.0112,18.7764,0.0737,18.5964,0.0999,18.6318,0.1427,9.4,94759320
☄,42.11,94759328,192.500932,-41.321656,36,36,125000.22-411917.9,57894.3498,0,0,1,1,1,0.517,,,,,,,,,,,,,,,,,19.7618,0.0187,20.1211,0.1367,,,,,6.4,94759317
☄,47.41,94759318,192.512821,-41.342319,32,32,125003.07-412032.3,57809.7983,0,0,5,2,1,0.977,,,,,,,,,,,,,,,,,18.1282,0.0105,18.2124,0.0626,17.8442,0.0116,17.8369,0.0679,15,
☄,52.65,94759311,192.48177,-41.328188,57,41,124955.62-411941.4,57383.8376,2,9,16,2,1,0.999,,,,,,,,,15.1303,0.0107,15.0724,0.032,14.1899,0.008,14.1211,0.0237,12.7362,0.0062,12.721,0.0161,12.194,0.0058,12.1956,0.0134,13.4,94759315
☄,54.66,94759305,192.492933,-41.34756,38,69,124958.30-412051.2,57894.8464,0,0,4,2,1,0.926,,,,,,,,,,,,,,,,,18.8344,0.0095,18.915,0.0737,18.6277,0.0153,18.6897,0.1316,15,
☄,60.32,94759315,192.481031,-41.324511,38,38,124955.44-411928.2,57753.0996,0,0,6,3,1,0.974,,,,,,,,,,,,,,,,,18.0854,0.0298,18.2114,0.0674,17.8733,0.0417,17.759,0.0857,10.6,94759316
☄,63.85,94759295,192.511255,-41.348927,30,19,125002.70-412056.1,57331.298,0,6,21,2,1,0.999,15.3138,0.031,15.3152,0.0258,14.8735,0.0094,14.8332,0.1078,13.8349,0.0099,13.8314,0.0135,13.5279,0.0061,13.5296,0.0142,13.3331,0.0043,13.3367,0.0167,13.2721,0.0047,13.294,0.011,15,
☄,64.59,94759432,192.497571,-41.315486,22,39,124959.41-411855.7,57648.2423,0,0,5,2,1,0.982,,,,,,,,,,,,,,,,,17.4968,0.0075,17.5603,0.0244,17.401,0.0097,17.4417,0.0746,15,
☄,65.11,94759431,192.491784,-41.316331,34,36,124958.02-411858.7,57894.8464,0,0,4,2,1,0.955,,,,,,,,,,,,,,,,,18.7711,0.0201,19.025,0.0781,18.5655,0.1678,18.6457,0.158,15,
☄,66.86,94759429,192.485209,-41.31845,24,58,124956.45-411906.4,57753.0995,0,3,6,1,1,0.978,,,,,,,,,,,,,17.839,0.0214,17.8494,0.1344,17.7279,0.0267,17.8552,0.0337,17.6103,0.0507,17.6716,0.0489,10.7,94759430
☄,69.76,94759307,192.475473,-41.339365,177,196,124954.11-412021.7,57894.3505,2,0,2,1,1,0.054,,,,,,,,,,,,,,,,,18.9476,0.2586,17.1629,0.081,18.798,0.196,17.4025,0.1019,5.1,94759306
☄,70.65,94759316,192.478269,-41.322432,30,28,124954.78-411920.7,57436.2021,3,0,9,1,1,0.982,,,,,,,,,17.6734,0.0309,17.6558,0.1532,17.1623,0.0126,17.1796,0.0789,17.0061,0.0214,17.095,0.0587,16.957,0.0091,17.04,0.0321,5.4,94759314
☄,70.74,94759314,192.477187,-41.323709,75,66,124954.52-411925.3,57681.9783,2,0,4,2,1,0.87,,,,,,,,,,,,,,,,,17.7977,0.0223,17.7807,0.0428,17.407,0.0387,17.237,0.0633,5.4,94759316
☄,71.04,94759327,192.523669,-41.32476,36,33,125005.68-411929.1,57393.4193,0,3,18,1,1,0.989,16.7926,0.0256,16.5344,0.0763,16.5726,0.025,16.6367,0.1174,15.4051,0.0152,15.3725,0.0216,15.0856,0.0106,15.0823,0.0185,14.8665,0.0112,14.9001,0.0074,14.7862,0.0072,14.8341,0.0201,15,
☄,72.4,94759280,192.492908,-41.352727,108,218,124958.29-412109.8,57809.7983,0,0,5,2,1,0.83,,,,,,,,,,,,,,,,,18.6456,0.0502,18.3645,0.0829,18.3272,0.0554,18.3368,0.1203,15,
☄,73.94,94759306,192.474365,-41.340497,63,99,124953.84-412025.7,57681.9783,3,0,4,2,1,0.854,,,,,,,,,,,,,,,,,18.7034,0.0584,18.4816,0.1103,18.5347,0.0386,18.1287,0.271,5.1,94759307
☄,76.47,94759428,192.479923,-41.318369,100,55,124955.18-411906.1,57894.8464,0,0,4,2,1,0.87,,,,,,,,,,,,,,,,,19.1594,0.0257,19.4449,0.2661,18.8501,0.0293,19.075,0.1711,9.1,94759430
☄,77.33,94759430,192.482221,-41.316507,36,36,124955.73-411859.4,57894.3498,0,0,1,1,1,0.568,,,,,,,,,,,,,,,,,19.7164,0.0635,19.4635,0.2092,,,,,9.1,94759428
☄,78.5,94759279,192.499112,-41.35513,40,70,124959.78-412118.4,57753.0996,0,0,6,3,1,0.971,,,,,,,,,,,,,,,,,18.2892,0.03,18.3063,0.0773,18.1597,0.0091,18.197,0.0749,15,94759291
☄,79.8,94759329,192.519523,-41.316706,25,32,125004.68-411900.1,57894.8464,0,0,4,2,1,0.977,,,,,,,,,,,,,,,,,18.2254,0.0243,18.3693,0.0519,18.0466,0.0436,18.0955,0.0794,15,
☄,80.09,94759433,192.490684,-41.312216,31,17,124957.76-411843.9,57372.1427,2,3,18,1,1,0.987,,,,,17.2853,0.0327,17.4531,0.1843,15.9105,0.0068,15.7766,0.0294,15.4851,0.0109,15.4567,0.0574,15.2431,0.0051,15.2708,0.0295,15.1863,0.0059,15.2478,0.0194,7.8,94759434
☄,80.99,94759278,192.480943,-41.350694,32,32,124955.42-412102.4,57634.4707,0,0,8,1,1,0.981,,,,,,,,,,,,,17.6911,0.0217,17.5755,0.1369,17.3715,0.0301,17.3886,0.0305,17.3106,0.0089,17.39,0.0637,15,
☄,84.29,94759451,192.507771,-41.310658,36,36,125001.86-411838.3,57894.3498,0,0,1,1,1,0.488,,,,,,,,,,,,,,,,,19.9208,0.0765,20.3845,0.2821,,,,,15,
☄,84.36,94759450,192.501549,-41.30993,31,22,125000.37-411835.7,57403.8555,0,0,15,1,1,0.983,,,,,,,,,17.2692,0.027,17.401,0.1273,16.6761,0.0314,16.698,0.0428,16.2002,0.011,16.2505,0.0184,16.0388,0.0107,16.1029,0.0268,15,
☄,86.17,94759434,192.49176,-41.310212,36,27,124958.02-411836.7,57573.7031,3,3,9,2,1,0.982,,,,,,,,,,,,,17.2585,0.0413,17.1418,0.0737,16.9382,0.0114,16.971,0.0157,16.7946,0.008,16.7856,0.047,7.8,94759433
☄,88.84,94759292,192.506073,-41.357586,52,28,125001.45-412127.3,57712.6004,0,0,7,1,1,0.981,,,,,,,,,,,,,17.6813,0.0166,17.7836,0.175,17.5848,0.0174,17.5834,0.0264,17.5143,0.0091,17.5404,0.0387,15,
☄,92.69,94759294,192.520409,-41.354025,35,48,125004.89-412114.4,57689.4258,0,0,6,2,1,0.98,,,,,,,,,,,,,,,,,17.717,0.0082,17.7665,0.0268,17.2929,0.0259,17.4035,0.0718,15,
☄,93.28,94759291,192.499885,-41.359245,25,26,124959.97-412133.2,57681.978,0,0,2,1,1,0.569,,,,,,,,,,,,,,,,,19.6245,0.0217,19.6238,0.1566,18.467,0.0326,18.3486,0.2113,15,94759279
☄,93.65,94759330,192.525378,-41.315628,35,19,125006.09-411856.2,57383.8961,0,0,16,3,1,0.984,,,,,,,,,16.2599,0.0145,16.2181,0.0456,15.8102,0.0131,15.8079,0.0247,15.4894,0.0064,15.5394,0.0077,15.3616,0.0134,15.412,0.011,14.5,94759456
☄,93.79,94759298,192.529853,-41.346616,34,30,125007.16-412047.8,57894.8464,0,0,4,2,1,0.938,,,,,,,,,,,,,,,,,18.8353,0.0708,18.9663,0.0723,18.4081,0.0508,18.4579,0.1003,15,
☄,94.36,94759452,192.519421,-41.311554,18,17,125004.66-411841.5,57337.5847,0,0,22,2,1,0.997,15.2135,0.0079,15.2157,0.0405,14.8532,0.0289,14.8675,0.021,13.7256,0.0105,13.7069,0.0153,13.4172,0.0062,13.4068,0.0146,13.2016,0.0043,13.207,0.0146,13.1427,0.0047,13.1635,0.0154,15,
☄,94.79,94759323,192.53456,-41.328885,56,35,125008.29-411943.9,57894.8464,0,0,4,2,1,0.919,,,,,,,,,,,,,,,,,18.83,0.0265,19.0274,0.1648,18.8774,0.0453,18.9801,0.1509,12.5,94759322
☄,98.88,94759437,192.490028,-41.306908,46,89,124957.60-411824.8,57483.3395,0,3,12,1,1,0.981,,,,,,,,,17.5622,0.033,17.6897,0.143,17.1522,0.0151,17.0742,0.0693,16.7431,0.0112,16.7489,0.015,16.5643,0.0062,16.6356,0.0211,9.2,94759438
☄,99.5,94759453,192.502218,-41.305745,36,36,125000.53-411820.6,57894.3498,0,0,1,1,1,0.508,,,,,,,,,,,,,,,,,19.7647,0.022,19.9119,0.1803,,,,,15,
☄,100.55,94759454,192.512069,-41.306915,27,51,125002.89-411824.8,57894.8464,0,0,4,2,1,0.951,,,,,,,,,,,,,,,,,18.8819,0.0283,19.0204,0.083,18.6023,0.0771,18.7079,0.121,15,
☄,101.37,94759322,192.537429,-41.331604,52,25,125008.98-411953.7,57788.4122,0,0,4,2,1,0.942,,,,,,,,,,,,,,,,,18.4804,0.0149,18.6964,0.0659,18.216,0.0152,18.2856,0.1224,12.5,94759323
☄,102.14,94759438,192.486617,-41.306802,104,36,124956.78-411824.4,57894.8457,0,0,2,2,1,0.677,,,,,,,,,,,,,,,,,19.5824,0.0755,19.5875,0.2034,,,,,9.2,94759437
☄,102.7,94759321,192.537911,-41.335218,24,18,125009.09-412006.7,57452.823,0,0,13,2,1,0.993,,,,,,,,,16.8628,0.0197,16.9544,0.1309,16.3853,0.009,16.3006,0.1732,16.0767,0.0063,16.1077,0.0122,15.9497,0.0087,15.9921,0.0168,13.1,94759322
☄,104.73,94759310,192.46181,-41.328442,36,36,124950.83-411942.3,57894.3498,0,0,1,1,1,0.549,,,,,,,,,,,,,,,,,19.6055,0.088,19.4652,0.242,,,,,15,
☄,104.95,94759304,192.464757,-41.345569,25,33,124951.54-412044.0,57894.3505,0,0,2,1,1,0.826,,,,,,,,,,,,,,,,,19.1705,0.0208,18.9737,0.1407,18.9536,0.031,19.1169,0.1473,15,
☄,105.85,94759277,192.47519,-41.356084,33,32,124954.04-412121.9,57752.7689,0,0,3,1,1,0.972,,,,,,,,,,,,,,,,,18.4226,0.0408,18.4427,0.0612,18.3763,0.0165,18.3804,0.1307,15,
☄,106.96,94759456,192.527364,-41.311877,61,36,125006.56-411842.7,57894.8464,0,0,4,2,1,0.873,,,,,,,,,,,,,,,,,19.0091,0.0143,18.9545,0.0791,18.8244,0.0398,19.0893,0.126,14.5,94759330
☄,112.19,94759293,192.523693,-41.358922,24,52,125005.68-412132.1,57753.0995,0,0,6,1,1,0.978,,,,,,,,,,,,,17.963,0.0145,17.9939,0.1931,17.7439,0.0103,17.8564,0.028,17.6589,0.0134,17.7448,0.0484,15,
☄,113.24,94759426,192.463178,-41.31834,25,118,124951.16-411906.0,57894.3505,0,0,2,1,1,0.697,,,,,,,,,,,,,,,,,18.927,0.059,18.616,0.0979,18.6848,0.0399,18.3885,0.1874,15,
☄,113.77,94759436,192.484633,-41.303914,63,49,124956.31-411814.0,57753.0996,0,0,6,3,1,0.974,,,,,,,,,,,,,,,,,18.3102,0.0104,18.419,0.0508,18.275,0.0203,18.3778,0.0696,11.7,94759438
☄,114.96,94759461,192.499816,-41.3014,30,39,124959.95-411805.0,57894.8464,0,0,4,2,1,0.936,,,,,,,,,,,,,,,,,18.7505,0.0128,18.8047,0.13,18.6702,0.0352,18.788,0.1218,4.6,94759462
☄,115.45,94759462,192.501521,-41.301284,36,36,125000.36-411804.6,57894.3498,0,0,1,1,1,0.512,,,,,,,,,,,,,,,,,19.5803,0.0817,19.2934,0.1276,,,,,4.6,94759461
☄,117.52,94759435,192.472703,-41.307929,41,38,124953.44-411828.5,57681.9783,0,0,4,2,1,0.979,,,,,,,,,,,,,,,,,18.0131,0.0252,18.0831,0.0412,17.8652,0.0254,17.9147,0.1074,15,
☄,118.12,94759455,192.514739,-41.302446,24,24,125003.53-411808.8,57658.0228,0,0,7,1,1,0.98,,,,,,,,,,,,,18.2739,0.0383,18.4566,0.2125,17.7416,0.0144,17.8149,0.028,17.5132,0.019,17.4816,0.0432,15,
☄,118.25,94759332,192.537357,-41.316246,63,57,125008.96-411858.4,57753.0996,0,0,6,3,1,0.962,,,,,,,,,,,,,,,,,18.3798,0.0356,18.4827,0.082,18.3204,0.0121,18.2398,0.0882,8.5,94759334
☄,123.45,94759308,192.45442,-41.335484,36,36,124949.06-412007.7,57894.3498,0,0,1,1,1,0.58,,,,,,,,,,,,,,,,,19.4907,0.0318,19.2784,0.1335,,,,,15,
☄,123.66,94759334,192.54029,-41.317073,86,62,125009.66-411901.4,57809.7983,0,0,5,2,1,0.969,,,,,,,,,,,,,,,,,18.4691,0.0176,18.4872,0.0724,18.2832,0.0439,18.29,0.0983,8.5,94759332
☄,123.91,94759333,192.542032,-41.319606,22,20,125010.08-411910.5,57366.4096,0,3,17,3,1,0.991,,,,,,,,,15.402,0.0089,15.3734,0.0218,14.7722,0.0139,14.786,0.0164,14.3361,0.0043,14.3499,0.0135,14.1342,0.0047,14.1754,0.0126,10.3,94759334
☄,125.01,94759303,192.456419,-41.344961,43,43,124949.54-412041.8,57752.7689,0,0,3,1,1,0.964,,,,,,,,,,,,,,,,,18.6018,0.0219,18.5441,0.078,18.5972,0.0245,18.8962,0.2188,15,
☄,126.62,94759448,192.494406,-41.298414,29,35,124958.65-411754.2,57894.8464,0,0,4,2,1,0.925,,,,,,,,,,,,,,,,,18.9281,0.0156,18.8913,0.1854,18.6206,0.0341,18.6985,0.0834,15,
☄,126.65,94759331,192.5447,-41.3228,36,36,125010.72-411922.0,57894.3498,0,0,1,1,1,0.5,,,,,,,,,,,,,,,,,19.6424,0.0178,19.9292,0.2178,,,,,13.6,94759333
☄,129.44,94759324,192.547845,-41.331911,50,45,125011.48-411954.8,57753.0996,0,0,6,3,1,0.972,,,,,,,,,,,,,,,,,18.1922,0.0093,18.3155,0.0403,18.07,0.0463,18.1314,0.072,15,
☄,130.44,94759447,192.48229,-41.29963,64,30,124955.74-411758.6,57894.8464,0,0,4,2,1,0.94,,,,,,,,,,,,,,,,,18.8643,0.0364,18.9164,0.0722,18.7234,0.0332,18.7727,0.1032,12.7,94759446
☄,131.96,94759446,192.477813,-41.300685,49,91,124954.67-411802.4,57894.3505,0,0,2,1,1,0.745,,,,,,,,,,,,,,,,,19.1462,0.0288,19.2665,0.1338,18.8183,0.0122,19.0244,0.1802,12.7,94759447
☄,133.61,94759299,192.545558,-41.347735,30,33,125010.93-412051.8,57809.7983,0,0,5,2,1,0.981,,,,,,,,,,,,,,,,,18.2259,0.0352,18.2516,0.0497,18.0309,0.0113,18.0765,0.0951,9.4,94759300
☄,133.8,94759335,192.543474,-41.315573,36,36,125010.43-411856.0,57894.3498,0,0,1,1,1,0.563,,,,,,,,,,,,,,,,,19.5297,0.02,19.7068,0.1712,,,,,10.2,94759334
☄,134.22,94759309,192.450688,-41.328993,32,177,124948.16-411944.3,57639.5037,0,0,5,1,1,0.934,,,,,,,,,,,,,17.782,0.017,18.1482,0.2521,17.3826,0.0147,17.1749,0.0675,17.2966,0.0331,17.1161,0.0552,15,
☄,134.4,94759463,192.503253,-41.296081,52,35,125000.78-411745.8,57530.8103,0,0,9,4,1,0.981,,,,,,,,,,,,,,,,,17.3906,0.0357,17.3578,0.0378,16.7667,0.01,16.8366,0.0215,15,
☄,134.8,94759284,192.525751,-41.365403,247,42,125006.18-412155.4,57894.8457,0,2,2,2,1,0.874,,,,,,,,,,,,,,,,,19.1853,0.0119,19.2897,0.093,,,,,15,
☄,135.69,94759296,192.538558,-41.357475,36,36,125009.25-412126.9,57894.3498,0,0,1,1,1,0.584,,,,,,,,,,,,,,,,,19.6189,0.0177,19.8353,0.1915,,,,,9,94759289
☄,138.92,94759300,192.546161,-41.350303,36,36,125011.07-412101.0,57894.8457,0,0,2,2,1,0.636,,,,,,,,,,,,,,,,,19.4766,0.017,19.4458,0.1693,,,,,7.6,94759301
☄,140.08,94759289,192.537838,-41.359925,36,36,125009.08-412135.7,57894.3498,0,0,1,1,1,0.507,,,,,,,,,,,,,,,,,19.8189,0.0548,20.0668,0.2092,,,,,9,94759296
☄,141.38,94759441,192.471936,-41.300198,20,41,124953.26-411800.7,57435.3149,0,0,9,1,1,0.983,,,,,,,,,17.1879,0.0321,17.3651,0.1074,16.785,0.0197,16.8153,0.1143,16.5553,0.0288,16.626,0.0374,16.5129,0.0081,16.6297,0.0256,15,
☄,141.48,94759302,192.450539,-41.346193,34,72,124948.12-412046.2,57681.9783,0,0,4,2,1,0.969,,,,,,,,,,,,,,,,,18.3386,0.0099,18.3513,0.0572,18.1817,0.0748,18.3384,0.1332,15,
☄,141.57,94759457,192.543636,-41.311598,67,46,125010.47-411841.7,57809.7983,0,0,5,2,1,0.921,,,,,,,,,,,,,,,,,18.8618,0.1096,19.1208,0.133,18.86,0.0314,19.095,0.1404,14,94759458
☄,142.54,94759297,192.545283,-41.353627,44,32,125010.86-412113.0,57484.5881,0,0,11,2,1,0.983,,,,,,,,,,,,,17.2114,0.055,17.3623,0.1511,16.4111,0.0137,16.4741,0.013,16.0984,0.0095,16.1492,0.0168,12.2,94759300
☄,142.97,94759274,192.491591,-41.372541,33,35,124957.98-412221.1,57809.7983,0,0,5,2,1,0.858,,,,,,,,,,,,,,,,,18.7732,0.0401,18.9093,0.0817,18.2652,0.0272,18.4669,0.2087,15,
☄,143.44,94759440,192.464548,-41.30369,36,36,124951.49-411813.2,57894.3498,0,0,1,1,1,0.767,,,,,,,,,,,,,,,,,19.4106,0.0383,19.7006,0.1776,,,,,15,
☄,144,94759301,192.54875,-41.349472,45,65,125011.70-412058.0,57894.8464,0,0,4,2,1,0.63,,,,,,,,,,,,,,,,,19.5048,0.0214,19.633,0.1307,18.8471,0.0856,18.9466,0.1124,7.6,94759300
☄,144.6,94759556,192.553482,-41.332502,36,36,125012.83-411957.0,57894.3498,0,0,1,1,1,0.498,,,,,,,,,,,,,,,,,19.8443,0.0147,19.9584,0.1987,,,,,13.7,94759557
☄,144.73,94759558,192.553105,-41.328217,36,36,125012.74-411941.5,57894.3498,0,0,1,1,1,0.588,,,,,,,,,,,,,,,,,19.5133,0.0151,19.6923,0.1643,,,,,11.4,94759572
☄,145.53,94759572,192.552699,-41.325073,40,25,125012.64-411930.2,57809.7983,0,0,5,2,1,0.957,,,,,,,,,,,,,,,,,18.6393,0.0325,18.6894,0.0699,17.6658,0.0086,17.7912,0.0432,11.4,94759558
☄,148.11,94759425,192.450188,-41.316209,67,35,124948.04-411858.3,57724.6509,2,0,5,2,1,0.972,,,,,,,,,,,,,,,,,17.948,0.0144,17.9468,0.0951,17.8801,0.0314,17.8801,0.0681,4.5,94759424
☄,149.45,94759458,192.543484,-41.307705,109,67,125010.43-411827.7,57809.7983,0,0,5,2,1,0.939,,,,,,,,,,,,,,,,,18.6899,0.0131,18.8639,0.094,18.6121,0.0218,18.8732,0.1231,14,94759457
☄,150.24,94759273,192.498294,-41.375048,38,52,124959.59-412230.1,57602.875,0,0,7,2,1,0.976,,,,,,,,,,,,,,,,,17.3032,0.0119,17.3116,0.0557,16.8129,0.0141,16.8358,0.0268,15,
☄,151.3,94759466,192.504958,-41.291471,71,65,125001.18-411729.2,57788.4122,0,0,4,2,1,0.863,,,,,,,,,,,,,,,,,18.9715,0.0173,19.0359,0.119,18.2768,0.0149,18.4282,0.114,15,
☄,151.6,94759276,192.450731,-41.353464,67,27,124948.17-412112.4,57639.5037,0,0,5,1,1,0.972,,,,,,,,,,,,,18.126,0.0184,18.0256,0.1743,18.0091,0.0353,18.0066,0.0595,17.8492,0.015,17.8513,0.068,15,
☄,152.64,94759424,192.448623,-41.315753,36,36,124947.66-411856.7,57894.3498,3,0,1,1,1,0.481,,,,,,,,,,,,,,,,,19.2193,0.0341,19.1118,0.1138,,,,,4.5,94759425
☄,152.74,94759281,192.511289,-41.374905,27,34,125002.70-412229.6,57213.5794,1,0,9,1,1,0.657,,,,,,,,,17.5076,0.0163,17.3381,0.1617,16.972,0.0109,16.9365,0.0651,16.6415,0.0263,16.1655,0.0607,16.5685,0.0418,15.6754,0.1518,15,
☄,152.96,94759423,192.446264,-41.320029,25,41,124947.10-411912.1,57525.089,0,3,10,2,1,0.983,,,,,,,,,,,,,17.2649,0.0144,17.3585,0.1742,16.8099,0.0157,16.888,0.022,16.6003,0.0065,16.6702,0.029,15,
☄,153.07,94759283,192.520572,-41.372949,36,36,125004.93-412222.6,57895.343,1,0,1,1,1,0.207,,,,,,,,,,,,,,,,,,,,,18.7039,0.0712,18.1805,0.2301,5.6,94759282
☄,153.37,94759282,192.518672,-41.373564,40,42,125004.48-412224.8,57342.2582,0,0,3,1,1,0.506,,,,,,,,,,,,,,,,,18.1253,0.0217,18.0569,0.1665,17.469,0.0434,16.839,0.1203,5.6,94759283
☄,155.57,94759255,192.443404,-41.341183,36,32,124946.41-412028.2,57895.0115,0,2,3,1,1,0.665,,,,,,,,,,,,,,,,,19.3999,0.0309,19.6434,0.166,19.11,0.09,20.4222,0.7774,15,
☄,156.21,94759464,192.518747,-41.29229,56,34,125004.49-411732.2,57894.8464,0,0,4,2,1,0.907,,,,,,,,,,,,,,,,,19.0219,0.0144,19.2084,0.0992,18.7376,0.1088,18.6675,0.1278,10,94759465
☄,157.69,94759557,192.558334,-41.333568,56,38,125014.00-412000.8,57809.7983,0,0,5,2,1,0.807,,,,,,,,,,,,,,,,,19.0627,0.1044,19.2439,0.1194,18.3278,0.1001,18.3172,0.233,9.8,94759554
☄,157.88,94759290,192.54232,-41.363566,96,38,125010.15-412148.8,57894.8457,0,0,2,2,1,0.686,,,,,,,,,,,,,,,,,19.2529,0.0356,19.3263,0.0986,,,,,13.4,94759288
☄,157.88,94759554,192.558274,-41.33629,57,27,125013.98-412010.6,57416.0246,0,3,12,1,1,0.983,,,,,,,,,17.7287,0.0117,17.8109,0.1576,17.1777,0.0401,17.0391,0.1531,16.798,0.006,16.8461,0.023,16.6341,0.0063,16.736,0.0198,9.8,94759557
☄,158.12,94759573,192.556751,-41.322708,32,34,125013.62-411921.7,57809.7983,0,0,5,2,1,0.967,,,,,,,,,,,,,,,,,18.7842,0.0491,18.8711,0.071,18.3733,0.0423,18.3733,0.0964,13.9,94759572
☄,160.13,94759465,192.522445,-41.292172,34,164,125005.38-411731.8,57894.8457,0,0,2,2,1,0.394,,,,,,,,,,,,,,,,,19.3282,0.0588,18.7894,0.0978,,,,,10,94759464
☄,161.61,94759470,192.528259,-41.293775,167,73,125006.78-411737.5,57894.8457,0,0,2,2,1,0.51,,,,,,,,,,,,,,,,,19.5901,0.1682,19.5806,0.1418,,,,,13.3,94759471
☄,164.11,94759427,192.448806,-41.30884,19,24,124947.71-411831.8,57518.9563,0,0,11,1,1,0.983,,,,,,,,,16.9699,0.0152,16.967,0.1094,16.6299,0.0636,16.5396,0.1548,16.3043,0.0075,16.3485,0.0132,16.1992,0.0073,16.2485,0.0153,15,
☄,164.85,94759449,192.491037,-41.288038,35,67,124957.84-411716.9,57426.5147,0,1,14,1,1,0.983,,,,,,,,,17.441,0.0246,17.2811,0.1128,17.0345,0.0279,17.0916,0.0634,16.6421,0.0063,16.6817,0.0164,16.4803,0.0095,16.5161,0.0371,9.9,94759485
☄,165.25,94759285,192.529706,-41.373455,57,32,125007.12-412224.4,57809.7983,0,0,5,2,1,0.631,,,,,,,,,,,,,,,,,18.7119,0.0342,17.9821,0.0962,18.377,0.0751,17.9024,0.3035,15,
☄,165.32,94759288,192.541301,-41.367209,33,31,125009.91-412201.9,57658.0229,0,0,7,3,1,0.981,,,,,,,,,,,,,,,,,17.6588,0.016,17.7636,0.0272,17.3068,0.0085,17.378,0.048,6.5,94759287
☄,165.91,94759286,192.534687,-41.37136,34,37,125008.32-412216.8,57894.8464,0,0,4,2,1,0.972,,,,,,,,,,,,,,,,,18.2142,0.0105,18.341,0.1194,18.0561,0.0274,18.0864,0.2689,15,
☄,166.8,94759439,192.45518,-41.301496,82,24,124949.24-411805.3,57639.5037,0,0,5,1,1,0.972,,,,,,,,,,,,,17.933,0.0316,17.7533,0.1814,17.6728,0.0317,17.5659,0.0312,17.4657,0.0315,17.3414,0.0596,15,
☄,167.2,94759467,192.513783,-41.288058,36,33,125003.30-411717.0,57894.8464,0,0,4,2,1,0.956,,,,,,,,,,,,,,,,,18.7609,0.0374,18.9862,0.076,18.6818,0.1168,18.5842,0.2629,9.7,94759468
☄,168.36,94759268,192.437945,-41.329343,33,27,124945.10-411945.6,57809.7983,2,0,5,2,1,0.981,,,,,,,,,,,,,,,,,17.6805,0.0098,17.7077,0.031,17.3938,0.0106,17.4465,0.0633,4.8,94759267
☄,169.98,94759287,192.541195,-41.369013,32,27,125009.88-412208.4,57894.6809,0,0,3,1,1,0.705,,,,,,,,,,,,,,,,,19.3025,0.0886,19.1146,0.2737,18.8522,0.0539,18.5506,0.1914,6.5,94759288
☄,170.15,94759702,192.554624,-41.309859,174,93,125013.10-411835.4,57894.8457,0,0,2,2,1,0.531,,,,,,,,,,,,,,,,,19.6052,0.1503,19.5147,0.3801,,,,,7.8,94759703
☄,170.16,94759703,192.553135,-41.308002,35,35,125012.75-411828.8,57894.8464,0,0,4,2,1,0.856,,,,,,,,,,,,,,,,,18.981,0.0248,18.9812,0.0842,18.562,0.0416,18.8049,0.1971,7.8,94759702
☄,170.79,94759365,192.438466,-41.322581,36,107,124945.23-411921.2,57894.8457,0,0,2,2,1,0.846,,,,,,,,,,,,,,,,,19.0856,0.1053,19.2354,0.1281,,,,,15,
